text
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Sansevieria. [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Loroco – Fernaldia pandurata (colate). [/INST] Temp: 22-26, Humedad suelo: 70-80, Ph: 6.2-6.8, Ec: 2.0-2.5, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Madroño – Arbutus unedo. [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Madroño – Arbutus unedo. [/INST] Temp: 22-26, Humedad suelo: 65-80, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Manzanilla – Anthemis nobilis. [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Manzanilla – Anthemis nobilis. [/INST] Temp: 18-25, Humedad suelo: 50-65, Ph: 6.2-7.0, Ec: 1.8-2.8, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Manzanilla agria – Tanacetum parthenium (Cola de caballo). [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Manzanilla agria – Tanacetum parthenium (Cola de caballo). [/INST] Temp: 18-25, Humedad suelo: 65-80, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Mandarino – Citrus reticulata. [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Mandarino – Citrus reticulata. [/INST] Temp: 25-30, Humedad suelo: 70-80, Ph: 6.0-6.5, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Maíz – Zea mays. [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Maíz – Zea mays. [/INST] Temp: 25-30, Humedad suelo: 65-80, Ph: 6.0-6.8, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Malvavisco – Hibiscus syriacus (Rosa de Siria). [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Malvavisco – Hibiscus syriacus (Rosa de Siria). [/INST] Temp: 22-30, Humedad suelo: 65-80, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Malva – Malva sylvestris. [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Malva – Malva sylvestris. [/INST] Temp: 22-26, Humedad suelo: 65-80, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Manzanilla – Matricaria recutita (Chamaemelum nobile). [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Manzanilla – Matricaria recutita (Chamaemelum nobile). [/INST] Temp: 18-25, Humedad suelo: 50-65, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Manzanilla silvestre – Tripleurospermum inodorum (engrasa). [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Manzanilla silvestre – Tripleurospermum inodorum (engrasa). [/INST] Temp: 18-25, Humedad suelo: 50-65, Ph: 6.2-7.0, Ec: 1.8-2.8, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Marihuana – Cannabis sativa. [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Marihuana – Cannabis sativa. [/INST] Temp: 22-26, Humedad suelo: 50-60, Ph: 6.2-6.8, Ec: 1.5-2.0, N: 100-150, P: 40-60, K: 60-80 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Marrubio – Marrubium vulgare. [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Marrubio – Marrubium vulgare. [/INST] Temp: 22-26, Humedad suelo: 65-80, Ph: 6.2-7.0, Ec: 1.8-2.8, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Martornell – Phillyrea angustifolia. [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Martornell – Phillyrea angustifolia. [/INST] Temp: 22-26, Humedad suelo: 65-80, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Mastranto (Estramonio) – Datura stramonium (hierba del diablo). [/INST] Temp: 20-28 °C, Humedad suelo: 60-75%, Ph: 6.0-6.8, Ec: 1.5-2.5 dS/m, N: 60-100 mg/kg, P: 20-40 mg/kg, K: 30-60 mg/kg </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Mastranto (Estramonio) – Datura stramonium (hierba del diablo). [/INST] Temp: 25-30 °C, Humedad suelo: 70-80%, Ph: 6.2-7.0, Ec: 2.0-3.0 dS/m, N: 80-120 mg/kg, P: 30-50 mg/kg, K: 40-70 mg/kg </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Mayorana – Origanum majorana. [/INST] Temp: 20-28 °C, Humedad suelo: 60-75%, Ph: 6.0-6.8, Ec: 1.5-2.5 dS/m, N: 60-100 mg/kg, P: 20-40 mg/kg, K: 30-60 mg/kg </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Mayorana – Origanum majorana. [/INST] Temp: 22-26 °C, Humedad suelo: 65-70%, Ph: 6.2-6.8, Ec: 1.8-2.2 dS/m, N: 80-120 mg/kg, P: 25-45 mg/kg, K: 35-55 mg/kg </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Melisa – Melissa officinalis. [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Melisa – Melissa officinalis. [/INST] Temp: 22-26, Humedad suelo: 70-80, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Mirto – Myrtus communis. [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Mirto – Myrtus communis. [/INST] Temp: 22-26, Humedad suelo: 65-80, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Morella – Morus alba (Morera). [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Morella – Morus alba (Morera). [/INST] Temp: 25-30, Humedad suelo: 70-80, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Mostaza – Sinapis alba (o Brassica juncea). [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Mostaza – Sinapis alba (o Brassica juncea). [/INST] Temp: 18-25, Humedad suelo: 65-80, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Muérdago – Viscum album. [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Muérdago – Viscum album. [/INST] Temp: 18-25, Humedad suelo: 70-80, Ph: 6.0-6.5, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Nandina – Nandina domestica (Nandina, a veces en jardines). [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Nandina – Nandina domestica (Nandina, a veces en jardines). [/INST] Temp: 22-26, Humedad suelo: 65-80, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Nenúfar – Nymphaea alba (lirio de agua). [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Nenúfar – Nymphaea alba (lirio de agua). [/INST] Temp: 25-30, Humedad suelo: 70-80, Ph: 6.5-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Nerolina – Nerium oleander (Adelfa). [/INST] Temp: 20-28 °C, Humedad suelo: 60-75%, Ph: 6.0-6.8, Ec: 1.5-2.5 dS/m, N: 60-100 mg/kg, P: 20-40 mg/kg, K: 30-60 mg/kg </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Nerolina – Nerium oleander (Adelfa). [/INST] Temp: 25-30 °C, Humedad suelo: 65-80%, Ph: 6.2-7.0, Ec: 2.0-3.0 dS/m, N: 80-120 mg/kg, P: 30-50 mg/kg, K: 40-70 mg/kg </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Nogal – Juglans regia. [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Nogal – Juglans regia. [/INST] Temp: 25-30, Humedad suelo: 70-80, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Narciso (Aguileña) – Narcissus poeticus (narciso p\u00farpura). [/INST] Temp: 15-25, Humedad suelo: 60-70, Ph: 6.0-6.5, Ec: 1.5-2.0, N: 50-80, P: 20-30, K: 30-50 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Narciso (Aguileña) – Narcissus poeticus (narciso p\u00farpura). [/INST] Temp: 18-22, Humedad suelo: 65-75, Ph: 6.2-6.8, Ec: 1.8-2.5, N: 60-90, P: 25-35, K: 35-55 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Narciso trompeta – Narcissus tazetta. [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Narciso trompeta – Narcissus tazetta. [/INST] Temp: 18-25, Humedad suelo: 50-65, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Nochebuena – Euphorbia pulcherrima. [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Nochebuena – Euphorbia pulcherrima. [/INST] Temp: 18-24, Humedad suelo: 70-80, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Nopal – Opuntia ficus-indica. [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Nopal – Opuntia ficus-indica. [/INST] Temp: 25-32, Humedad suelo: 50-65, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Níspero – Eriobotrya japonica (Níspero del Japón). [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Níspero – Eriobotrya japonica (Níspero del Japón). [/INST] Temp: 22-26, Humedad suelo: 65-80, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Nogal – Juglans regia (Nogal común). [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Nogal – Juglans regia (Nogal común). [/INST] Temp: 25-30, Humedad suelo: 70-80, Ph: 6.0-6.8, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Orégano – Origanum vulgare. [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Orégano – Origanum vulgare. [/INST] Temp: 22-26, Humedad suelo: 60-70, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Ortiga – Urtica dioica. [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Ortiga – Urtica dioica. [/INST] Temp: 22-26, Humedad suelo: 70-80, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Ortiga blanca – Parietaria officinalis. [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Ortiga blanca – Parietaria officinalis. [/INST] Temp: 22-26, Humedad suelo: 65-70, Ph: 6.2-6.8, Ec: 2.0-2.5, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Ortiguilla – Calystegia sepium (Correhuela). [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Ortiguilla – Calystegia sepium (Correhuela). [/INST] Temp: 22-26, Humedad suelo: 65-70, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Orquídea abeja – Ophrys apifera. [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Orquídea abeja – Ophrys apifera. [/INST] Temp: 18-25, Humedad suelo: 70-80, Ph: 6.0-6.5, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Otoño – nombre local de Equisetum telmateia (cola de caballo). [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Otoño – nombre local de Equisetum telmateia (cola de caballo). [/INST] Temp: 18-25, Humedad suelo: 70-80, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Palmito – Chamaerops humilis. [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Palmito – Chamaerops humilis. [/INST] Temp: 22-30, Humedad suelo: 65-80, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Palmera datilera – Phoenix dactylifera (Palmera de dátil). [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Palmera datilera – Phoenix dactylifera (Palmera de dátil). [/INST] Temp: 25-35, Humedad suelo: 65-80, Ph: 6.0-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Palmera canaria – Phoenix canariensis. [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Palmera canaria – Phoenix canariensis. [/INST] Temp: 22-30, Humedad suelo: 65-80, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Palmito – Chamaerops humilis (Palmito, pequeña palmera). [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Palmito – Chamaerops humilis (Palmito, pequeña palmera). [/INST] Temp: 25-30, Humedad suelo: 70-80, Ph: 6.0-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Palma – término genérico (diversas especies de palma). [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Palma – término genérico (diversas especies de palma). [/INST] Temp: 25-30, Humedad suelo: 70-80, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Papaya – Carica papaya. [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Papaya – Carica papaya. [/INST] Temp: 25-30, Humedad suelo: 70-80, Ph: 6.0-6.5, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Pepino – Cucumis sativus. [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Pepino – Cucumis sativus. [/INST] Temp: 25-30, Humedad suelo: 70-80, Ph: 6.0-6.8, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Pepinos marinos – Paracucumaria multispina (no vascular, ignorable). [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Pepinos marinos – Paracucumaria multispina (no vascular, ignorable). [/INST] Temp: 25-30, Humedad suelo: 70-80, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Petunia – Petunia × hybrida. [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Petunia – Petunia × hybrida. [/INST] Temp: 18-25, Humedad suelo: 50-65, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Pensamiento – Viola tricolor. [/INST] Temp: 20-25, Humedad suelo: 60-70, Ph: 6.0-6.5, Ec: 1.5-2.0, N: 60-80, P: 20-30, K: 30-50 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Pensamiento – Viola tricolor. [/INST] Temp: 18-22, Humedad suelo: 70-80, Ph: 6.0-6.5, Ec: 1.5-2.0, N: 80-100, P: 30-40, K: 40-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Perenquén (Selaginella) – Selaginella denticulata (no vascular). [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Perenquén (Selaginella) – Selaginella denticulata (no vascular). [/INST] Temp: 22-26, Humedad suelo: 70-80, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Peral – Pyrus communis. [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Peral – Pyrus communis. [/INST] Temp: 18-25, Humedad suelo: 65-80, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Perdermisa – Portulaca oleracea (verdolaga). [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Perdermisa – Portulaca oleracea (verdolaga). [/INST] Temp: 25-30, Humedad suelo: 50-65, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Perejil – Petroselinum crispum. [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Perejil – Petroselinum crispum. [/INST] Temp: 18-24, Humedad suelo: 70-80, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Petirrojo – Leonurus cardiaca (cantueso primitivo, ajugar). [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Petirrojo – Leonurus cardiaca (cantueso primitivo, ajugar). [/INST] Temp: 18-25, Humedad suelo: 65-80, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Pinos varios – Pinus spp. (e.g. pino piñonero P. pinea, pino carrasco P. halepensis, pino laricio P. nigra, etc.). [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Pinos varios – Pinus spp. (e.g. pino piñonero P. pinea, pino carrasco P. halepensis, pino laricio P. nigra, etc.). [/INST] Temp: 25-30, Humedad suelo: 70-80, Ph: 6.0-6.5, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Plátano – Musa paradisiaca (banano). [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Plátano – Musa paradisiaca (banano). [/INST] Temp: 25-30, Humedad suelo: 70-80, Ph: 6.0-6.5, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Plumbago – Plumbago auriculata. [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Plumbago – Plumbago auriculata. [/INST] Temp: 25-30, Humedad suelo: 70-80, Ph: 6.5-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
"<s>[INST] Dame los parámetros óptimos para la crecimiento de Poa (Pasto) – Poa pratensis (Pasto común). [/INST] Temp: 20-28, Humedad suelo: 60-75, Ph: 6.0-6.8, Ec: 1.5-2.5, N: 60-100, P: 20-40, K: 30-60 </s>"
"<s>[INST] Dame los parámetros óptimos para la floración de Poa (Pasto) – Poa pratensis (Pasto común). [/INST] Temp: 18-25, Humedad suelo: 70-80, Ph: 6.2-7.0, Ec: 2.0-3.0, N: 80-120, P: 30-50, K: 40-70 </s>"
